not keep,[1, 0, 2, 2, 1]
strips,[0, 0, 0, 0, 1]
lid,[0, 0, 1, 2, 1]
dark,[14, 6, 12, 14, 42]
straighten,[0, 1, 1, 0, 1]
possibly,[0, 0, 2, 0, 5]
textured,[0, 0, 1, 2, 4]
not lighted,[0, 0, 1, 0, 0]
black/asian,[0, 0, 0, 0, 1]
zicam,[0, 0, 0, 0, 1]
foundation,[0, 0, 0, 0, 1]
not still great,[0, 0, 0, 0, 1]
fall,[0, 2, 1, 0, 1]
not light floral,[0, 0, 1, 0, 0]
allure,[0, 0, 0, 0, 1]
solve,[0, 0, 1, 0, 0]
send,[0, 0, 0, 1, 2]
rub-a-dub,[0, 0, 0, 0, 1]
on..but,[0, 0, 0, 1, 0]
bathroom,[0, 0, 0, 0, 1]
previous,[0, 0, 0, 2, 2]
not as easy,[0, 0, 1, 0, 0]
outstandingly,[0, 0, 1, 0, 0]
cosmetic,[0, 0, 2, 0, 13]
wintergreen,[0, 0, 1, 0, 0]
dappen,[0, 0, 0, 0, 1]
judicious,[0, 0, 0, 1, 0]
not as impressed,[0, 0, 1, 0, 0]
tells,[0, 0, 0, 1, 0]
not too much,[0, 0, 0, 1, 0]
wrote,[0, 1, 1, 0, 3]
bothered,[0, 0, 1, 1, 0]
editing,[0, 0, 0, 0, 2]
unreliable,[0, 1, 0, 0, 0]
researching,[0, 0, 1, 0, 0]
saved,[0, 1, 0, 3, 29]
fancy,[0, 0, 0, 0, 1]
haunted,[0, 0, 1, 0, 0]
whipped,[0, 0, 0, 0, 2]
not healthy,[1, 0, 0, 0, 1]
radient,[0, 0, 0, 0, 1]
finer,[0, 0, 1, 0, 0]
not just..,[0, 1, 0, 0, 0]
post-peel,[0, 0, 0, 0, 1]
scent-sensitive,[0, 0, 0, 2, 0]
lightning,[0, 0, 0, 1, 0]
yes,[0, 0, 0, 2, 2]
not see do,[0, 1, 0, 0, 0]
effectively,[1, 0, 0, 1, 4]
pale/fair,[0, 0, 2, 0, 0]
not only works,[0, 0, 0, 0, 1]
budget-priced,[0, 0, 0, 0, 1]
evens,[0, 0, 0, 0, 2]
grooming,[0, 0, 0, 1, 1]
not live awesome,[0, 0, 0, 0, 1]
poppy,[0, 0, 0, 0, 1]
not disappoint,[0, 0, 0, 0, 2]
taken,[0, 0, 0, 1, 2]
traditional,[0, 0, 0, 0, 3]
kissing,[0, 0, 0, 1, 1]
sorry,[0, 2, 0, 0, 0]
wife,[0, 1, 0, 0, 0]
animal-tested,[1, 0, 0, 0, 0]
certified,[0, 0, 0, 0, 1]
kitty,[1, 0, 0, 0, 0]
looooooooove,[0, 0, 0, 0, 2]
describes,[0, 0, 0, 1, 1]
sodial-,[0, 0, 0, 0, 1]
not comparable popular,[0, 0, 1, 0, 0]
not expect much,[0, 0, 0, 1, 2]
not going tell,[0, 0, 0, 0, 1]
renewable,[0, 0, 1, 0, 0]
nano,[0, 0, 0, 0, 1]
lengthens,[0, 0, 0, 0, 1]
at-home,[0, 0, 0, 0, 4]
tasting,[1, 0, 0, 0, 0]
refreshingly,[0, 0, 0, 0, 3]
nearly,[0, 1, 1, 2, 11]
doubles,[0, 0, 0, 1, 1]
understatement,[0, 0, 0, 0, 2]
check,[2, 2, 0, 1, 1]
maintain,[0, 0, 0, 1, 1]
put,[2, 2, 0, 10, 20]
care,[0, 0, 0, 0, 3]
oven,[1, 0, 0, 0, 0]
great-dont,[0, 0, 0, 0, 1]
inadequate,[0, 1, 0, 0, 0]
smallish,[0, 0, 0, 1, 0]
bluish-pink,[0, 0, 1, 0, 0]
realistic,[0, 0, 1, 0, 3]
not curl does,[0, 0, 2, 0, 0]
quieter,[0, 0, 0, 0, 1]
frugal,[0, 0, 0, 1, 0]
not waste buy,[1, 0, 0, 0, 0]
glycolic,[0, 0, 0, 1, 2]
not lift,[0, 0, 1, 0, 0]
not same red,[1, 0, 0, 0, 0]
not want go,[0, 0, 0, 0, 1]
last,[3, 4, 4, 12, 49]
discomforting,[0, 0, 0, 1, 0]
not extraordinary,[0, 0, 1, 0, 0]
finished,[0, 1, 0, 0, 0]
aesthetic,[1, 0, 0, 0, 0]
not minimize cellulite,[0, 0, 1, 0, 0]
edit,[0, 0, 0, 0, 1]
gon,[0, 0, 0, 1, 0]
hate,[26, 4, 4, 7, 10]
soft,[2, 12, 30, 87, 257]
holds,[0, 1, 1, 7, 10]
.send,[0, 0, 0, 0, 1]
natural-looking,[0, 0, 0, 1, 6]
not feel greasy,[0, 0, 0, 2, 1]
peptide-based,[0, 0, 0, 1, 0]
not too hot,[0, 0, 0, 0, 1]
enlarged,[0, 0, 1, 0, 0]
not immediate,[0, 0, 0, 0, 1]
not revolutionary,[0, 0, 0, 1, 0]
not expensive,[0, 0, 0, 0, 1]
indispensable,[0, 0, 0, 0, 2]
not solve,[0, 0, 1, 0, 0]
packs-flat,[0, 0, 0, 0, 1]
supper,[0, 0, 0, 0, 1]
watercolour,[0, 0, 0, 0, 1]
not very coconutty,[0, 0, 1, 0, 0]
theyre,[1, 0, 0, 0, 0]
underwhelmed,[0, 0, 4, 0, 0]
sinks,[0, 0, 0, 0, 1]
amused,[0, 0, 0, 0, 1]
friendly,[0, 0, 1, 2, 9]
not thought,[2, 3, 2, 1, 1]
chalky-white,[1, 0, 0, 0, 0]
not all,[0, 1, 0, 0, 0]
not drying,[0, 1, 0, 0, 3]
cheapest,[0, 0, 0, 0, 3]
itchy,[3, 2, 0, 4, 5]
enhance,[0, 0, 0, 0, 1]
pack,[0, 0, 0, 1, 2]
extends,[0, 0, 0, 1, 0]
overkill,[0, 0, 0, 1, 0]
dollar,[0, 0, 0, 0, 1]
not clean made,[1, 0, 0, 0, 0]
considering,[0, 1, 0, 4, 2]
kissed,[0, 0, 0, 0, 1]
directed,[0, 0, 1, 4, 1]
love,[18, 30, 58, 296, 3203]
not show right,[0, 1, 0, 0, 0]
not rave,[0, 0, 1, 0, 2]
dutiful,[0, 0, 0, 0, 1]
online,[1, 1, 0, 0, 0]
recent,[0, 0, 0, 0, 1]
.only,[0, 0, 0, 1, 0]
mind,[0, 0, 0, 0, 2]
red-dyed,[0, 0, 0, 0, 1]
searching,[0, 0, 4, 2, 2]
alright,[1, 3, 26, 5, 0]
hear,[0, 0, 0, 0, 1]
youthful,[1, 0, 0, 1, 12]
practical,[0, 1, 0, 1, 7]
not very excited,[0, 1, 0, 0, 0]
larger,[0, 0, 2, 3, 6]
ai,[1, 1, 2, 0, 0]
glittery,[0, 0, 0, 1, 0]
stings,[0, 2, 1, 2, 0]
colored,[1, 0, 3, 1, 9]
brighten,[0, 0, 1, 1, 0]
'touchable,[0, 0, 0, 0, 1]
undereyes,[0, 0, 0, 0, 1]
solar,[0, 0, 0, 1, 1]
lengthen,[0, 0, 0, 1, 0]
not clog,[0, 0, 0, 1, 2]
not wait 's,[1, 0, 0, 0, 0]
ruin,[1, 0, 0, 0, 0]
wondered,[0, 0, 0, 0, 1]
not seen stretch,[0, 0, 0, 1, 0]
not be easier,[0, 0, 0, 0, 1]
ph,[0, 0, 0, 0, 1]
tomatoes,[0, 0, 0, 0, 1]
acceptable,[0, 0, 1, 0, 0]
sunscreen,[0, 0, 1, 3, 13]
not enough fine,[0, 1, 0, 0, 0]
ever-,[1, 0, 0, 0, 0]
not bad be,[0, 0, 1, 0, 0]
4.4-4.5,[0, 0, 0, 0, 1]
not brown 's,[0, 0, 0, 0, 1]
compared,[1, 2, 2, 3, 6]
smudgy,[0, 1, 0, 0, 0]
non-irritating,[0, 0, 1, 1, 5]
sensuously,[0, 0, 0, 0, 1]
sonic,[0, 0, 0, 1, 2]
sealant,[0, 0, 0, 0, 1]
nail,[4, 3, 2, 18, 62]
dingy,[0, 0, 0, 0, 1]
not neon hot,[0, 0, 0, 0, 1]
ware,[1, 0, 0, 0, 0]
sunblock/sunscreen,[0, 1, 0, 0, 0]
funny,[2, 0, 1, 1, 3]
not shrink,[0, 0, 1, 0, 0]
not listen,[0, 0, 0, 0, 1]
color..super,[0, 0, 0, 0, 1]
yellowing,[0, 0, 0, 0, 1]
gluten-free,[0, 0, 0, 0, 2]
not necessarily wrinkle,[0, 0, 1, 0, 0]
not live styling,[0, 1, 0, 0, 0]
not s oacute,[0, 1, 0, 0, 0]
not discover gentle,[0, 0, 0, 0, 1]
not miss forget,[0, 1, 0, 0, 0]
not sure effective,[0, 0, 1, 1, 0]
highly-pigmented,[0, 0, 0, 0, 1]
ruddy,[0, 0, 0, 0, 1]
became,[0, 1, 1, 0, 0]
not be,[8, 7, 7, 8, 43]
not smoothing,[0, 1, 0, 0, 0]
manufactured,[0, 0, 1, 2, 0]
straw-like,[0, 0, 0, 0, 1]
not pleased skin,[0, 1, 0, 0, 0]
not even think,[0, 0, 0, 0, 1]
not work full,[1, 0, 0, 0, 0]
not dramatic,[0, 0, 2, 0, 0]
not dry removes,[0, 0, 0, 0, 1]
provencial,[0, 0, 0, 0, 1]
join,[0, 0, 0, 1, 1]
inlove,[0, 0, 0, 0, 1]
stinky,[1, 0, 0, 0, 0]
not get good,[0, 0, 0, 0, 2]
say..,[0, 0, 0, 0, 1]
spoiled,[1, 0, 0, 0, 1]
softest,[0, 0, 0, 0, 1]
noticeable,[3, 7, 6, 11, 16]
not necessarily bad,[0, 1, 0, 0, 0]
salon,[0, 0, 1, 2, 4]
surgical,[0, 0, 0, 0, 3]
not reliable,[1, 0, 0, 0, 0]
horible,[1, 0, 0, 0, 0]
not bother,[6, 3, 0, 3, 3]
abrasive,[3, 0, 1, 0, 0]
ruining,[1, 0, 0, 0, 0]
call,[0, 0, 0, 0, 4]
personally,[0, 1, 0, 1, 2]
10-0-6,[0, 0, 0, 0, 1]
not use 're,[0, 1, 1, 0, 0]
outgrow,[0, 0, 0, 0, 1]
nourishing,[0, 0, 1, 2, 10]
not looked felt,[0, 0, 0, 0, 1]
defy,[0, 0, 1, 0, 0]
much,[23, 46, 55, 52, 109]
lighter,[1, 1, 3, 4, 10]
not recommend turned,[1, 0, 0, 0, 0]
plum,[0, 0, 0, 0, 1]
fight,[0, 0, 0, 1, 4]
flashy,[0, 0, 0, 1, 0]
not exfoliating,[1, 0, 0, 0, 0]
reapplying,[0, 0, 0, 1, 0]
natural,[5, 4, 14, 56, 200]
ultra-firm,[0, 0, 0, 1, 0]
not severely dry,[0, 0, 1, 0, 0]
not as safe,[0, 1, 0, 0, 0]
beige,[1, 0, 0, 0, 2]
hearing,[0, 0, 0, 0, 1]
day-see,[0, 0, 0, 0, 1]
serves,[0, 0, 0, 5, 1]
debating,[0, 0, 1, 0, 0]
not suitable thin,[0, 0, 1, 0, 0]
not most effective,[0, 1, 0, 0, 0]
simply,[2, 0, 1, 2, 25]
satin,[0, 0, 0, 0, 1]
not just ultra-sensitive,[0, 0, 0, 0, 1]
redness,[0, 0, 0, 0, 2]
measured,[0, 0, 0, 0, 1]
not add,[0, 1, 1, 1, 0]
not overnight,[0, 0, 0, 0, 1]
ignored,[1, 0, 0, 0, 0]
not even good,[1, 0, 0, 0, 0]
routine,[0, 0, 1, 0, 3]
babyliss,[0, 0, 0, 0, 5]
compaire,[0, 0, 0, 0, 1]
not ship same,[1, 0, 0, 0, 0]
showering,[0, 0, 0, 1, 0]
silly,[0, 0, 0, 0, 1]
created,[0, 0, 0, 1, 4]
stamped,[0, 0, 0, 0, 1]
not easy open,[0, 0, 0, 1, 0]
not buy nail,[0, 1, 0, 0, 0]
prematurely,[0, 1, 0, 0, 1]
not effective combating,[0, 1, 0, 0, 0]
writing,[0, 0, 1, 1, 1]
effortlessly,[0, 0, 0, 0, 2]
not is website,[1, 0, 0, 0, 0]
not thought were,[1, 0, 0, 0, 0]
da,[0, 0, 0, 0, 3]
not really stay,[0, 0, 1, 0, 0]
not brush,[0, 0, 0, 1, 0]
receoved,[0, 0, 0, 0, 1]
not very creamy,[0, 0, 1, 0, 0]
laid,[0, 0, 0, 0, 1]
include,[0, 0, 0, 1, 1]
product-great,[0, 0, 0, 0, 1]
not magic does,[0, 0, 0, 1, 0]
not thought was,[0, 0, 1, 0, 0]
xxx,[0, 0, 0, 0, 1]
soooooo,[0, 0, 0, 0, 2]
tried,[5, 5, 12, 25, 135]
note,[0, 0, 1, 0, 1]
not be are,[0, 0, 0, 0, 1]
ignore,[0, 0, 0, 2, 2]
discernable,[0, 1, 0, 0, 0]
skinned,[0, 0, 2, 0, 7]
striping,[0, 0, 0, 1, 2]
not note,[0, 1, 0, 0, 0]
not impressed 3-in-1,[0, 0, 1, 0, 0]
not right,[1, 0, 1, 0, 0]
not too thrilling,[0, 1, 0, 0, 0]
.curly,[0, 0, 0, 0, 1]
not really necessary..,[0, 1, 0, 0, 0]
opening,[1, 0, 0, 0, 1]
clearing,[0, 0, 0, 2, 4]
not waste used,[0, 0, 0, 0, 1]
mixed,[2, 2, 21, 8, 8]
wait,[0, 0, 1, 1, 4]
fundamentally,[0, 1, 0, 0, 0]
getting,[1, 5, 3, 13, 14]
responsible,[0, 0, 0, 0, 1]
dior,[0, 0, 0, 0, 1]
not clear,[0, 1, 0, 1, 0]
not so much,[2, 7, 16, 9, 2]
sulfate-free,[0, 0, 0, 0, 1]
worn,[1, 0, 0, 1, 2]
not sensitive dry,[0, 0, 1, 0, 0]
complaining,[0, 0, 0, 0, 1]
suck,[0, 0, 0, 0, 1]
not try,[0, 0, 0, 0, 3]
chunk-like,[1, 0, 0, 0, 0]
rotary,[0, 0, 0, 1, 0]
non-chemical,[0, 0, 1, 1, 3]
incredible,[0, 0, 1, 3, 47]
smallest,[1, 0, 0, 0, 1]
not broke do,[0, 1, 0, 0, 0]
caught,[0, 1, 0, 1, 0]
removed,[0, 1, 0, 1, 1]
not say 's,[0, 0, 1, 0, 1]
and/or,[0, 0, 0, 0, 1]
bigger,[1, 1, 2, 4, 11]
lilac/pinkish,[0, 0, 1, 0, 0]
not had expected,[0, 0, 0, 1, 0]
received,[7, 1, 7, 2, 11]
wheight,[0, 0, 0, 0, 1]
not mind heavy,[0, 0, 1, 0, 0]
delighted,[0, 0, 0, 0, 4]
scentsational,[0, 0, 0, 0, 1]
tingling/burning,[0, 1, 0, 0, 0]
not rock worked,[0, 0, 0, 1, 0]
not has,[0, 0, 0, 0, 1]
scrubbing,[0, 0, 0, 2, 2]
tightening,[0, 0, 0, 2, 1]
reasonable,[0, 0, 3, 9, 17]
protect,[0, 0, 0, 6, 3]
not user friendly,[0, 1, 0, 0, 0]
scraper,[0, 0, 0, 0, 1]
general,[0, 1, 1, 1, 1]
not note much,[0, 1, 0, 0, 0]
refreshing~,[0, 0, 0, 0, 1]
not frizzy gentle,[0, 0, 1, 0, 0]
accessory,[0, 0, 0, 0, 1]
called,[1, 2, 1, 0, 2]
able,[0, 0, 0, 1, 5]
brittle,[1, 1, 1, 1, 3]
mositures,[0, 0, 0, 0, 1]
upset,[0, 0, 0, 1, 0]
want,[13, 7, 6, 16, 47]
true-,[0, 1, 0, 0, 0]
not bad cashing,[0, 1, 0, 0, 0]
drink,[0, 0, 0, 1, 1]
spectacular,[0, 0, 0, 0, 9]
not protect,[2, 0, 0, 0, 0]
protective,[0, 1, 0, 0, 2]
saving,[0, 0, 0, 0, 5]
polished,[0, 0, 0, 0, 1]
not fall,[0, 0, 0, 0, 1]
crying,[0, 0, 1, 1, 0]
not strong,[0, 0, 2, 1, 0]
not greatest have,[0, 0, 1, 0, 0]
glimmershit,[0, 1, 0, 0, 0]
yay,[0, 0, 1, 0, 0]
not recommend sensitive,[0, 0, 1, 0, 0]
conventional,[0, 0, 0, 1, 0]
sooooooo,[0, 0, 0, 0, 1]
economic,[0, 0, 0, 1, 1]
4-5-14,[0, 0, 1, 0, 0]
fragrant,[1, 0, 1, 1, 3]
forget,[3, 1, 0, 0, 4]
fair,[2, 0, 5, 9, 21]
not believe good,[0, 0, 0, 0, 1]
not amazing,[0, 0, 3, 2, 0]
spaceship,[0, 1, 0, 0, 0]
east-asian,[0, 0, 0, 0, 2]
not believe bad,[0, 0, 0, 0, 1]
colorful,[0, 0, 0, 2, 3]
pre-packaged,[0, 0, 0, 0, 1]
not soft,[1, 0, 1, 2, 0]
heavy-weight,[0, 0, 0, 0, 1]
warmer,[0, 0, 0, 0, 1]
not different,[0, 0, 2, 0, 0]
creasing,[0, 0, 1, 0, 1]
oiling,[0, 0, 0, 1, 0]
clever,[0, 0, 1, 0, 1]
believe,[2, 1, 1, 2, 18]
set,[1, 0, 2, 5, 15]
not old,[1, 0, 0, 0, 1]
definite,[0, 0, 1, 0, 4]
pro-gest,[0, 0, 0, 0, 1]
offer,[0, 0, 0, 0, 2]
not overly excellent,[0, 0, 1, 0, 0]
not very happy,[1, 0, 1, 0, 0]
arching,[0, 0, 0, 0, 1]
leave,[2, 3, 3, 12, 24]
not quite had,[0, 0, 1, 0, 0]
not notice,[1, 6, 4, 1, 0]
watching,[0, 0, 0, 0, 1]
reducing,[0, 1, 0, 3, 1]
deleted,[1, 0, 0, 0, 0]
etching,[0, 0, 1, 0, 0]
donuts,[0, 0, 0, 0, 1]
not very shiney,[0, 0, 0, 1, 0]
not most expensive,[0, 0, 0, 0, 1]
*******,[0, 0, 0, 0, 1]
pleasant,[0, 1, 3, 21, 29]
chrome,[0, 0, 0, 0, 1]
minimum,[0, 0, 1, 0, 1]
mite,[0, 0, 1, 0, 0]
anti-dandruff,[0, 0, 0, 0, 2]
disposable,[0, 1, 2, 2, 5]
older,[2, 2, 3, 4, 13]
not sure making,[0, 0, 0, 1, 0]
amazingly,[0, 0, 2, 4, 18]
not bad,[0, 3, 63, 54, 12]
not contain broad-spectrum,[0, 0, 1, 0, 0]
not strongly noticeable,[0, 0, 1, 0, 0]
well-worth,[0, 0, 0, 0, 1]
not so impressed,[0, 0, 1, 0, 0]
defined,[0, 0, 0, 1, 0]
not absorb,[1, 1, 1, 1, 0]
not heard,[0, 0, 0, 0, 1]
washable,[0, 0, 0, 0, 1]
sealing,[0, 0, 0, 0, 1]
comfortable,[0, 1, 1, 3, 32]
contain,[1, 1, 0, 3, 1]
fragranced,[0, 1, 2, 1, 1]
flakier,[0, 0, 1, 0, 0]
not exceptionally moisturizing,[0, 0, 0, 1, 0]
hold,[0, 0, 2, 7, 16]
not repurchase,[1, 3, 0, 0, 0]
coconut,[0, 0, 2, 1, 0]
not have dry,[0, 1, 0, 0, 0]
shadows,[0, 0, 0, 1, 1]
lathers,[0, 1, 0, 0, 0]
seasonal,[0, 0, 0, 1, 0]
not sure much,[0, 0, 0, 0, 1]
light/med,[0, 0, 0, 1, 0]
not been,[0, 0, 0, 2, 2]
cares,[0, 0, 0, 3, 0]
claming,[0, 0, 0, 0, 1]
surprizingly,[0, 0, 0, 0, 1]
consistent-size,[0, 0, 0, 0, 1]
**new,[1, 0, 0, 0, 0]
voluminous,[0, 0, 0, 2, 1]
colletage,[0, 0, 0, 0, 1]
vatika,[0, 0, 0, 0, 1]
fungus,[0, 0, 0, 1, 0]
not is perfect,[0, 0, 0, 0, 1]
gelly,[0, 0, 0, 1, 0]
not know do,[0, 0, 0, 0, 3]
stand-alone,[0, 0, 1, 0, 0]
sooooooooo,[0, 0, 0, 0, 1]
not best warm,[0, 0, 0, 1, 0]
instant,[1, 0, 2, 4, 16]
not very good,[3, 4, 2, 0, 0]
pointy,[0, 0, 0, 1, 0]
prefer,[0, 4, 13, 15, 10]
color-irridescent,[0, 0, 0, 0, 1]
not always feel,[0, 0, 1, 0, 0]
1-30,[0, 0, 1, 0, 0]
not use formaldehyde,[2, 0, 0, 0, 0]
4-,[0, 0, 0, 1, 0]
*updated,[0, 0, 0, 0, 2]
regrow,[0, 0, 0, 0, 1]
ginormous,[0, 1, 0, 0, 0]
spa-like,[0, 0, 1, 1, 0]
not use dyed,[0, 0, 0, 1, 0]
scent-free,[0, 0, 0, 0, 1]
not need use,[0, 0, 0, 0, 1]
grab,[0, 0, 0, 1, 0]
light-textured,[0, 0, 0, 0, 1]
least,[2, 4, 1, 3, 5]
lost,[4, 2, 2, 3, 2]
quickest,[0, 0, 0, 0, 1]
ness,[0, 0, 0, 1, 0]
not irritate strip,[0, 0, 0, 0, 1]
treating,[0, 0, 0, 0, 1]
not spectacular,[0, 0, 0, 1, 0]
haves,[0, 0, 0, 0, 1]
propylene,[0, 0, 0, 0, 1]
frustrated,[2, 0, 0, 0, 0]
determining,[0, 0, 1, 0, 0]
permanent,[1, 0, 0, 2, 4]
not found better,[0, 0, 0, 0, 1]
accentuated,[0, 0, 1, 0, 0]
groom,[0, 0, 0, 0, 1]
not too heavy,[0, 0, 0, 4, 0]
not am looking,[1, 0, 0, 1, 0]
ugly,[2, 3, 0, 0, 1]
covered,[0, 0, 0, 2, 0]
gotten,[1, 0, 0, 1, 1]
wonderfully,[0, 0, 0, 2, 24]
not expierenced,[0, 0, 1, 0, 0]
frizz-free,[0, 0, 0, 2, 3]
undefined,[1, 0, 0, 0, 0]
slower,[0, 0, 0, 1, 0]
not want cook,[0, 0, 0, 0, 1]
marketing,[0, 0, 1, 1, 0]
cutting,[0, 0, 1, 0, 4]
not ideal,[0, 0, 2, 0, 0]
endless,[0, 0, 0, 0, 1]
environmental,[1, 0, 0, 0, 0]
process,[0, 0, 1, 0, 0]
*cough*,[0, 0, 0, 0, 1]
completely,[6, 4, 6, 3, 16]
not flexible least,[0, 0, 1, 0, 0]
dig,[0, 0, 0, 1, 2]
not pretender,[0, 0, 0, 1, 0]
heavier,[0, 0, 1, 1, 2]
not get enough,[0, 0, 0, 0, 1]
not volumizing,[0, 0, 0, 1, 0]
not unisex,[0, 1, 0, 0, 1]
legitimate,[0, 0, 0, 0, 1]
not rapid,[0, 0, 0, 1, 0]
safer,[0, 1, 1, 0, 0]
not leave other,[0, 0, 0, 0, 1]
hair,[10, 7, 9, 19, 55]
not provide great,[0, 0, 1, 0, 0]
owned,[0, 0, 0, 0, 15]
marvelous,[0, 0, 0, 0, 3]
extended,[0, 0, 1, 1, 0]
macho,[0, 0, 1, 0, 1]
smarter,[0, 0, 1, 0, 0]
not much feel,[0, 0, 0, 0, 1]
pesky,[0, 0, 0, 0, 1]
knew,[0, 0, 0, 2, 9]
eyes-,[0, 0, 0, 1, 0]
malasma,[1, 0, 0, 0, 0]
along,[0, 1, 0, 1, 0]
not looks,[0, 0, 0, 1, 0]
not really thought,[0, 0, 1, 0, 0]
puretastic,[0, 0, 0, 0, 1]
elegant,[0, 0, 0, 4, 6]
testimonial,[0, 0, 0, 0, 1]
not so happy,[1, 0, 2, 0, 0]
candied,[0, 1, 0, 0, 0]
stolen,[2, 0, 0, 0, 1]
not think going,[0, 0, 0, 0, 1]
not as pink,[0, 0, 1, 0, 0]
started,[1, 2, 0, 3, 6]
coordinated,[0, 0, 0, 1, 0]
.seriously,[0, 0, 0, 0, 1]
spiky,[0, 0, 0, 0, 1]
unmistakable,[0, 0, 0, 0, 1]
incorrect,[1, 0, 0, 0, 0]
not scary said,[0, 0, 0, 0, 1]
not care works,[0, 0, 0, 1, 0]
not say zebra,[0, 0, 0, 1, 0]
early,[0, 0, 4, 1, 10]
squeaking,[0, 0, 0, 0, 1]
not actually clear,[0, 0, 1, 0, 0]
not seem,[3, 6, 2, 3, 2]
deliver,[0, 1, 0, 0, 1]
shine,[0, 0, 1, 5, 4]
resistant,[0, 0, 0, 0, 3]
not think gel,[0, 0, 1, 0, 0]
hardens,[0, 1, 0, 0, 0]
emitra,[0, 0, 1, 0, 0]
muy,[0, 0, 0, 0, 1]
flattened,[0, 1, 0, 0, 0]
not smell funny,[0, 0, 0, 1, 0]
not too flimsy,[0, 0, 0, 0, 1]
not stay,[13, 7, 3, 1, 0]
trying,[2, 4, 3, 10, 11]
not really loving,[0, 0, 0, 1, 0]
not very durable,[0, 1, 2, 0, 0]
magic,[0, 0, 1, 1, 17]
low-level,[0, 0, 0, 0, 1]
not favorite beese,[0, 0, 0, 1, 0]
nose,[1, 0, 0, 0, 2]
not ombre,[0, 0, 0, 1, 0]
painfully,[0, 1, 0, 0, 0]
dealing,[0, 0, 0, 2, 0]
good-really,[0, 0, 0, 0, 1]
braiding,[0, 0, 0, 1, 1]
curl,[1, 0, 0, 1, 5]
skin-be,[0, 0, 0, 1, 0]
..dumbest,[0, 1, 0, 0, 0]
run-of-the-mill,[0, 1, 0, 0, 0]
not satisfed,[1, 0, 0, 0, 0]
sceptical,[0, 0, 0, 0, 3]
telling,[0, 1, 0, 0, 0]
not too light,[0, 0, 0, 1, 0]
triple,[0, 0, 0, 1, 2]
poorly,[4, 3, 1, 1, 1]
discolor,[0, 0, 0, 1, 0]
married,[0, 0, 0, 0, 1]
not too big,[0, 0, 0, 1, 0]
not sure helped,[0, 0, 1, 0, 0]
occur,[0, 0, 1, 0, 0]
non-rx,[0, 0, 1, 0, 0]
not is useful,[0, 1, 0, 0, 0]
kabuki-like,[0, 0, 0, 1, 0]
sized,[0, 0, 0, 1, 2]
circles-,[0, 0, 0, 0, 1]
exchanged,[0, 0, 0, 1, 0]
thinning,[0, 1, 1, 2, 7]
not exactly is,[0, 0, 1, 0, 0]
ageless,[2, 0, 0, 0, 0]
uniquely,[0, 0, 0, 0, 1]
famous,[0, 0, 0, 0, 1]
not like lid,[0, 0, 1, 0, 0]
not very sensitive,[0, 1, 1, 0, 0]
evolves,[0, 0, 0, 0, 1]
covers,[0, 0, 0, 1, 8]
tricky,[0, 0, 1, 5, 1]
mehaz,[0, 0, 1, 0, 0]
surpising,[0, 0, 0, 0, 1]
cosmetically,[0, 0, 0, 1, 1]
hanging,[0, 1, 0, 0, 2]
wired,[0, 0, 0, 0, 1]
******,[0, 0, 0, 0, 1]
waaaaay,[0, 0, 0, 0, 1]
not even be,[1, 0, 0, 0, 0]
undeniably,[0, 0, 0, 0, 1]
not lie,[0, 0, 0, 0, 1]
pleasing,[0, 0, 0, 1, 2]
wicked,[0, 0, 0, 0, 2]
not do is,[0, 1, 0, 0, 0]
non-clumping,[0, 0, 0, 0, 1]
lil,[0, 0, 0, 1, 0]
not easy apply,[0, 0, 1, 0, 0]
conceived,[1, 0, 0, 0, 0]
not such,[0, 1, 0, 0, 1]
not first,[0, 0, 2, 0, 1]
not peel,[0, 1, 1, 0, 0]
australian,[1, 0, 1, 0, 1]
appealing,[0, 0, 0, 0, 2]
not know are,[1, 0, 1, 0, 1]
light-weight,[0, 0, 0, 1, 2]
not moisturize enough,[0, 0, 1, 0, 0]
instanatural,[0, 0, 0, 0, 1]
delivers,[0, 0, 0, 1, 11]
normal/dry,[0, 0, 0, 1, 0]
eh,[0, 1, 2, 0, 0]
convert,[0, 0, 0, 0, 1]
balancing,[1, 0, 0, 0, 0]
knitted,[0, 0, 0, 0, 1]
not pop,[0, 0, 0, 0, 1]
okay-not,[0, 0, 1, 0, 0]
multi-purpose,[0, 0, 0, 1, 10]
not effective compared,[0, 1, 0, 0, 0]
pillow,[1, 0, 0, 1, 0]
w/frequent,[0, 0, 1, 0, 0]
rancid,[2, 1, 0, 0, 0]
not blue,[0, 0, 1, 0, 0]
not just use,[0, 0, 0, 1, 0]
not look dead,[0, 1, 0, 0, 0]
not bad hair,[0, 0, 0, 1, 0]
not made,[0, 0, 0, 2, 0]
obsessed,[0, 0, 0, 0, 18]
not greasy has,[0, 0, 0, 0, 1]
smooth,[0, 1, 8, 33, 72]
not neon,[0, 0, 0, 0, 1]
lackluster,[0, 1, 0, 0, 0]
helpfull,[0, 0, 0, 0, 1]
filing,[0, 0, 0, 0, 1]
25-50,[1, 0, 0, 0, 0]
leave'n,[0, 0, 0, 0, 1]
skills,[0, 0, 0, 0, 1]
lowest,[0, 0, 0, 0, 1]
cart,[0, 0, 1, 0, 0]
not human,[1, 1, 0, 0, 0]
loud,[0, 1, 2, 2, 0]
cosmetical,[0, 0, 0, 0, 1]
